Date,Route,Type,MeterID,Well,SCADA Volumes,PRAMS Production,PRAMS Sales
2/15/2021,FT UNION UPPER,GAS,49037180E,ENDURANCE 1595 S32-25V,193.3047,46.11,35.48
2/16/2021,FT UNION UPPER,GAS,49037180E,ENDURANCE 1595 S32-25V,324.175,128.98,109.04
2/17/2021,FT UNION UPPER,GAS,49037180E,ENDURANCE 1595 S32-25V,260.9743,148.17,115.52
2/18/2021,FT UNION UPPER,GAS,49037180E,ENDURANCE 1595 S32-25V,244.7846,210.64,190.49
2/19/2021,FT UNION UPPER,GAS,49037180E,ENDURANCE 1595 S32-25V,232.2212,261.45,246.6
2/20/2021,FT UNION UPPER,GAS,49037180E,ENDURANCE 1595 S32-25V,219.9094,235.16,219.58
2/21/2021,FT UNION UPPER,GAS,49037180E,ENDURANCE 1595 S32-25V,171.3701,223.94,208.26
2/22/2021,FT UNION UPPER,GAS,49037180E,ENDURANCE 1595 S32-25V,200.2649,300.14,286.81
2/23/2021,FT UNION UPPER,GAS,49037180E,ENDURANCE 1595 S32-25V,228.3683,238.43,223.29
2/24/2021,FT UNION UPPER,GAS,49037180E,ENDURANCE 1595 S32-25V,231.8476,429.56,410.26
2/25/2021,FT UNION UPPER,GAS,49037180E,ENDURANCE 1595 S32-25V,253.4192,396.04,377.15
2/26/2021,FT UNION UPPER,GAS,49037180E,ENDURANCE 1595 S32-25V,269.8189,437.42,415.87
2/27/2021,FT UNION UPPER,GAS,49037180E,ENDURANCE 1595 S32-25V,253.5237,315.01,290.92
2/28/2021,FT UNION UPPER,GAS,49037180E,ENDURANCE 1595 S32-25V,251.4368,421.11,395.81
2/1/2021,FT UNION UPPER,GAS,49037182E,ENDURANCE 1595 S32-26V,526.2224,565.81,0.0
2/2/2021,FT UNION UPPER,GAS,49037182E,ENDURANCE 1595 S32-26V,523.5361,570.49,0.0
2/3/2021,FT UNION UPPER,GAS,49037182E,ENDURANCE 1595 S32-26V,434.0965,567.79,0.0
2/4/2021,FT UNION UPPER,GAS,49037182E,ENDURANCE 1595 S32-26V,479.1759,473.16,0.0
2/5/2021,FT UNION UPPER,GAS,49037182E,ENDURANCE 1595 S32-26V,540.0064,516.93,0.0
2/6/2021,FT UNION UPPER,GAS,49037182E,ENDURANCE 1595 S32-26V,519.9131,580.75,0.0
2/7/2021,FT UNION UPPER,GAS,49037182E,ENDURANCE 1595 S32-26V,512.2667,560.6,0.0
2/8/2021,FT UNION UPPER,GAS,49037182E,ENDURANCE 1595 S32-26V,361.5303,552.67,0.0
2/9/2021,FT UNION UPPER,GAS,49037182E,ENDURANCE 1595 S32-26V,300.828,361.53,0.0
2/10/2021,FT UNION UPPER,GAS,49037182E,ENDURANCE 1595 S32-26V,581.3446,333.04,0.0
2/11/2021,FT UNION UPPER,GAS,49037182E,ENDURANCE 1595 S32-26V,451.92,626.98,0.0
2/12/2021,FT UNION UPPER,GAS,49037182E,ENDURANCE 1595 S32-26V,542.7296,489.25,0.0
2/13/2021,FT UNION UPPER,GAS,49037182E,ENDURANCE 1595 S32-26V,486.3392,586.67,0.0
2/14/2021,FT UNION UPPER,GAS,49037182E,ENDURANCE 1595 S32-26V,486.3392,526.87,0.0
2/15/2021,FT UNION UPPER,GAS,49037182E,ENDURANCE 1595 S32-26V,194.688,207.8,159.89
2/16/2021,FT UNION UPPER,GAS,49037182E,ENDURANCE 1595 S32-26V,254.0532,129.9,109.82
2/17/2021,FT UNION UPPER,GAS,49037182E,ENDURANCE 1595 S32-26V,511.8743,116.11,90.53
2/18/2021,FT UNION UPPER,GAS,49037182E,ENDURANCE 1595 S32-26V,743.6988,413.14,373.64
2/19/2021,FT UNION UPPER,GAS,49037182E,ENDURANCE 1595 S32-26V,657.7948,794.35,749.24
2/20/2021,FT UNION UPPER,GAS,49037182E,ENDURANCE 1595 S32-26V,591.762,666.13,621.99
2/21/2021,FT UNION UPPER,GAS,49037182E,ENDURANCE 1595 S32-26V,575.6061,602.61,560.42
2/22/2021,FT UNION UPPER,GAS,49037182E,ENDURANCE 1595 S32-26V,575.6061,1008.12,963.35
2/23/2021,FT UNION UPPER,GAS,49037182E,ENDURANCE 1595 S32-26V,354.6505,685.33,641.8
2/24/2021,FT UNION UPPER,GAS,49037182E,ENDURANCE 1595 S32-26V,519.3425,667.1,637.12
2/25/2021,FT UNION UPPER,GAS,49037182E,ENDURANCE 1595 S32-26V,526.6204,887.13,844.82
2/26/2021,FT UNION UPPER,GAS,49037182E,ENDURANCE 1595 S32-26V,401.449,908.99,864.2
2/27/2021,FT UNION UPPER,GAS,49037182E,ENDURANCE 1595 S32-26V,397.1895,468.69,432.84
2/28/2021,FT UNION UPPER,GAS,49037182E,ENDURANCE 1595 S32-26V,511.5166,659.75,620.12
2/1/2021,FT UNION UPPER,GAS,49037193E,ENDURANCE 41-29S1 CP,875.0161,875.0,0.0
2/2/2021,FT UNION UPPER,GAS,49037193E,ENDURANCE 41-29S1 CP,876.6901,875.02,0.0
2/3/2021,FT UNION UPPER,GAS,49037193E,ENDURANCE 41-29S1 CP,889.6987,876.69,0.0
2/4/2021,FT UNION UPPER,GAS,49037193E,ENDURANCE 41-29S1 CP,,889.7,0.0
2/5/2021,FT UNION UPPER,GAS,49037193E,ENDURANCE 41-29S1 CP,878.7510000000001,878.0,0.0
2/6/2021,FT UNION UPPER,GAS,49037193E,ENDURANCE 41-29S1 CP,,878.75,0.0
2/7/2021,FT UNION UPPER,GAS,49037193E,ENDURANCE 41-29S1 CP,,0.0,0.0
2/8/2021,FT UNION UPPER,GAS,49037193E,ENDURANCE 41-29S1 CP,,876.6,0.0
2/9/2021,FT UNION UPPER,GAS,49037193E,ENDURANCE 41-29S1 CP,862.7186,862.7,0.0
2/10/2021,FT UNION UPPER,GAS,49037193E,ENDURANCE 41-29S1 CP,,862.72,0.0
2/11/2021,FT UNION UPPER,GAS,49037193E,ENDURANCE 41-29S1 CP,,860.0,0.0
2/12/2021,FT UNION UPPER,GAS,49037193E,ENDURANCE 41-29S1 CP,853.7639,853.0,0.0
2/13/2021,FT UNION UPPER,GAS,49037193E,ENDURANCE 41-29S1 CP,756.1558,853.76,0.0
2/14/2021,FT UNION UPPER,GAS,49037193E,ENDURANCE 41-29S1 CP,746.9636,756.16,0.0
2/15/2021,FT UNION UPPER,GAS,49037193E,ENDURANCE 41-29S1 CP,,746.96,0.0
2/16/2021,FT UNION UPPER,GAS,49037193E,ENDURANCE 41-29S1 CP,637.1476,0.0,0.0
2/17/2021,FT UNION UPPER,GAS,49037193E,ENDURANCE 41-29S1 CP,111.18299999999999,637.15,0.0
2/18/2021,FT UNION UPPER,GAS,49037193E,ENDURANCE 41-29S1 CP,841.5211,111.18,0.0
2/19/2021,FT UNION UPPER,GAS,49037193E,ENDURANCE 41-29S1 CP,,841.52,0.0
2/20/2021,FT UNION UPPER,GAS,49037193E,ENDURANCE 41-29S1 CP,,985.2,0.0
2/21/2021,FT UNION UPPER,GAS,49037193E,ENDURANCE 41-29S1 CP,,896.2,0.0
2/22/2021,FT UNION UPPER,GAS,49037193E,ENDURANCE 41-29S1 CP,814.1619,814.1,0.0
2/23/2021,FT UNION UPPER,GAS,49037193E,ENDURANCE 41-29S1 CP,,814.16,0.0
2/24/2021,FT UNION UPPER,GAS,49037193E,ENDURANCE 41-29S1 CP,,862.3,0.0
2/25/2021,FT UNION UPPER,GAS,49037193E,ENDURANCE 41-29S1 CP,,887.0,0.0
2/26/2021,FT UNION UPPER,GAS,49037193E,ENDURANCE 41-29S1 CP,,865.0,0.0
2/27/2021,FT UNION UPPER,GAS,49037193E,ENDURANCE 41-29S1 CP,,856.6,0.0
2/28/2021,FT UNION UPPER,GAS,49037193E,ENDURANCE 41-29S1 CP,840.6024,840.6,0.0
2/1/2021,FT UNION UPPER,GAS,49037194E,ENDURANCE 41-29S1LH,233.68200000000002,236.04,0.0
2/2/2021,FT UNION UPPER,GAS,49037194E,ENDURANCE 41-29S1LH,237.8501,233.68,0.0
2/3/2021,FT UNION UPPER,GAS,49037194E,ENDURANCE 41-29S1LH,244.6492,237.85,0.0
2/4/2021,FT UNION UPPER,GAS,49037194E,ENDURANCE 41-29S1LH,217.84900000000002,244.65,0.0
2/5/2021,FT UNION UPPER,GAS,49037194E,ENDURANCE 41-29S1LH,238.5924,217.85,0.0
2/6/2021,FT UNION UPPER,GAS,49037194E,ENDURANCE 41-29S1LH,202.0831,238.59,0.0
2/7/2021,FT UNION UPPER,GAS,49037194E,ENDURANCE 41-29S1LH,221.8167,202.08,0.0
2/8/2021,FT UNION UPPER,GAS,49037194E,ENDURANCE 41-29S1LH,238.40099999999998,221.82,0.0
2/9/2021,FT UNION UPPER,GAS,49037194E,ENDURANCE 41-29S1LH,225.6229,238.4,0.0
2/10/2021,FT UNION UPPER,GAS,49037194E,ENDURANCE 41-29S1LH,219.8665,225.62,0.0
2/11/2021,FT UNION UPPER,GAS,49037194E,ENDURANCE 41-29S1LH,217.5941,219.87,0.0
2/12/2021,FT UNION UPPER,GAS,49037194E,ENDURANCE 41-29S1LH,222.4282,217.59,0.0
2/13/2021,FT UNION UPPER,GAS,49037194E,ENDURANCE 41-29S1LH,216.3743,222.43,0.0
2/14/2021,FT UNION UPPER,GAS,49037194E,ENDURANCE 41-29S1LH,207.3168,216.37,0.0
2/15/2021,FT UNION UPPER,GAS,49037194E,ENDURANCE 41-29S1LH,431.6694,207.32,0.0
2/16/2021,FT UNION UPPER,GAS,49037194E,ENDURANCE 41-29S1LH,123.4339,431.67,0.0
2/17/2021,FT UNION UPPER,GAS,49037194E,ENDURANCE 41-29S1LH,73.30071,123.43,0.0
2/18/2021,FT UNION UPPER,GAS,49037194E,ENDURANCE 41-29S1LH,102.57700000000001,73.3,0.0
2/19/2021,FT UNION UPPER,GAS,49037194E,ENDURANCE 41-29S1LH,180.0927,102.58,0.0
2/20/2021,FT UNION UPPER,GAS,49037194E,ENDURANCE 41-29S1LH,231.4929,180.09,0.0
2/21/2021,FT UNION UPPER,GAS,49037194E,ENDURANCE 41-29S1LH,240.0471,231.49,0.0
2/22/2021,FT UNION UPPER,GAS,49037194E,ENDURANCE 41-29S1LH,223.597,240.05,0.0
2/23/2021,FT UNION UPPER,GAS,49037194E,ENDURANCE 41-29S1LH,233.6821,223.6,0.0
2/24/2021,FT UNION UPPER,GAS,49037194E,ENDURANCE 41-29S1LH,235.9926,233.68,0.0
2/25/2021,FT UNION UPPER,GAS,49037194E,ENDURANCE 41-29S1LH,236.5084,235.99,0.0
2/26/2021,FT UNION UPPER,GAS,49037194E,ENDURANCE 41-29S1LH,226.1049,236.51,0.0
2/27/2021,FT UNION UPPER,GAS,49037194E,ENDURANCE 41-29S1LH,235.048,226.1,0.0
2/28/2021,FT UNION UPPER,GAS,49037194E,ENDURANCE 41-29S1LH,225.085,235.05,0.0
2/1/2021,FT UNION UPPER,GAS,49037195E,ENDURANCE 41-29S1MH,158.004,161.37,0.0
2/2/2021,FT UNION UPPER,GAS,49037195E,ENDURANCE 41-29S1MH,156.1785,158.0,0.0
2/3/2021,FT UNION UPPER,GAS,49037195E,ENDURANCE 41-29S1MH,160.3172,156.18,0.0
2/4/2021,FT UNION UPPER,GAS,49037195E,ENDURANCE 41-29S1MH,147.3084,160.32,0.0
2/5/2021,FT UNION UPPER,GAS,49037195E,ENDURANCE 41-29S1MH,158.9059,147.31,0.0
2/6/2021,FT UNION UPPER,GAS,49037195E,ENDURANCE 41-29S1MH,163.3023,158.91,0.0
2/7/2021,FT UNION UPPER,GAS,49037195E,ENDURANCE 41-29S1MH,151.1729,163.3,0.0
2/8/2021,FT UNION UPPER,GAS,49037195E,ENDURANCE 41-29S1MH,154.4051,151.17,0.0
2/9/2021,FT UNION UPPER,GAS,49037195E,ENDURANCE 41-29S1MH,157.7226,154.41,0.0
2/10/2021,FT UNION UPPER,GAS,49037195E,ENDURANCE 41-29S1MH,159.5499,157.72,0.0
2/11/2021,FT UNION UPPER,GAS,49037195E,ENDURANCE 41-29S1MH,153.7742,159.55,0.0
2/12/2021,FT UNION UPPER,GAS,49037195E,ENDURANCE 41-29S1MH,155.159,153.77,0.0
2/13/2021,FT UNION UPPER,GAS,49037195E,ENDURANCE 41-29S1MH,118.3304,155.16,0.0
2/14/2021,FT UNION UPPER,GAS,49037195E,ENDURANCE 41-29S1MH,97.64146,118.33,0.0
2/15/2021,FT UNION UPPER,GAS,49037195E,ENDURANCE 41-29S1MH,82.83292,97.64,0.0
2/16/2021,FT UNION UPPER,GAS,49037195E,ENDURANCE 41-29S1MH,41.06081,82.83,0.0
2/17/2021,FT UNION UPPER,GAS,49037195E,ENDURANCE 41-29S1MH,14.36924,41.06,0.0
2/18/2021,FT UNION UPPER,GAS,49037195E,ENDURANCE 41-29S1MH,97.4861,14.37,0.0
2/19/2021,FT UNION UPPER,GAS,49037195E,ENDURANCE 41-29S1MH,295.8825,97.49,0.0
2/20/2021,FT UNION UPPER,GAS,49037195E,ENDURANCE 41-29S1MH,256.1938,295.88,0.0
2/21/2021,FT UNION UPPER,GAS,49037195E,ENDURANCE 41-29S1MH,178.9051,256.19,0.0
2/22/2021,FT UNION UPPER,GAS,49037195E,ENDURANCE 41-29S1MH,116.6688,178.91,0.0
2/23/2021,FT UNION UPPER,GAS,49037195E,ENDURANCE 41-29S1MH,145.5517,116.67,0.0
2/24/2021,FT UNION UPPER,GAS,49037195E,ENDURANCE 41-29S1MH,156.9217,145.55,0.0
2/25/2021,FT UNION UPPER,GAS,49037195E,ENDURANCE 41-29S1MH,159.6111,156.92,0.0
2/26/2021,FT UNION UPPER,GAS,49037195E,ENDURANCE 41-29S1MH,154.3007,159.61,0.0
2/27/2021,FT UNION UPPER,GAS,49037195E,ENDURANCE 41-29S1MH,148.7504,154.3,0.0
2/28/2021,FT UNION UPPER,GAS,49037195E,ENDURANCE 41-29S1MH,142.3346,148.75,0.0
2/1/2021,FT UNION UPPER,GAS,49037196E,ENDURANCE 41-29S1UH,592.6887,589.98,0.0
2/2/2021,FT UNION UPPER,GAS,49037196E,ENDURANCE 41-29S1UH,591.9988,592.69,0.0
2/3/2021,FT UNION UPPER,GAS,49037196E,ENDURANCE 41-29S1UH,593.7996,592.0,0.0
2/4/2021,FT UNION UPPER,GAS,49037196E,ENDURANCE 41-29S1UH,594.7909999999999,593.8,0.0
2/5/2021,FT UNION UPPER,GAS,49037196E,ENDURANCE 41-29S1UH,594.3643,594.79,0.0
2/6/2021,FT UNION UPPER,GAS,49037196E,ENDURANCE 41-29S1UH,596.0969,594.36,0.0
2/7/2021,FT UNION UPPER,GAS,49037196E,ENDURANCE 41-29S1UH,596.4154,596.1,0.0
2/8/2021,FT UNION UPPER,GAS,49037196E,ENDURANCE 41-29S1UH,596.1511,596.42,0.0
2/9/2021,FT UNION UPPER,GAS,49037196E,ENDURANCE 41-29S1UH,598.2244,596.15,0.0
2/10/2021,FT UNION UPPER,GAS,49037196E,ENDURANCE 41-29S1UH,597.5557,598.22,0.0
2/11/2021,FT UNION UPPER,GAS,49037196E,ENDURANCE 41-29S1UH,595.8594,597.56,0.0
2/12/2021,FT UNION UPPER,GAS,49037196E,ENDURANCE 41-29S1UH,595.2193,595.86,0.0
2/13/2021,FT UNION UPPER,GAS,49037196E,ENDURANCE 41-29S1UH,532.7563,595.22,0.0
2/14/2021,FT UNION UPPER,GAS,49037196E,ENDURANCE 41-29S1UH,557.0138,532.76,0.0
2/15/2021,FT UNION UPPER,GAS,49037196E,ENDURANCE 41-29S1UH,621.378,557.01,0.0
2/16/2021,FT UNION UPPER,GAS,49037196E,ENDURANCE 41-29S1UH,608.812,621.38,0.0
2/17/2021,FT UNION UPPER,GAS,49037196E,ENDURANCE 41-29S1UH,191.8598,608.81,0.0
2/18/2021,FT UNION UPPER,GAS,49037196E,ENDURANCE 41-29S1UH,742.8018,191.86,0.0
2/19/2021,FT UNION UPPER,GAS,49037196E,ENDURANCE 41-29S1UH,677.8282,742.8,0.0
2/20/2021,FT UNION UPPER,GAS,49037196E,ENDURANCE 41-29S1UH,621.5633,677.83,0.0
2/21/2021,FT UNION UPPER,GAS,49037196E,ENDURANCE 41-29S1UH,592.9548,621.56,0.0
2/22/2021,FT UNION UPPER,GAS,49037196E,ENDURANCE 41-29S1UH,592.2637,592.95,0.0
2/23/2021,FT UNION UPPER,GAS,49037196E,ENDURANCE 41-29S1UH,599.0952,592.26,0.0
2/24/2021,FT UNION UPPER,GAS,49037196E,ENDURANCE 41-29S1UH,593.0789,599.1,0.0
2/25/2021,FT UNION UPPER,GAS,49037196E,ENDURANCE 41-29S1UH,604.2393,593.08,0.0
2/26/2021,FT UNION UPPER,GAS,49037196E,ENDURANCE 41-29S1UH,599.1766,604.24,0.0
2/27/2021,FT UNION UPPER,GAS,49037196E,ENDURANCE 41-29S1UH,593.8212,599.18,0.0
2/28/2021,FT UNION UPPER,GAS,49037196E,ENDURANCE 41-29S1UH,598.2813,593.82,0.0
2/1/2021,FT UNION UPPER,GAS,49037198E,ENDURANCE 1595-S32-29S NW1 CP,632.0969,1640.83,1510.0
2/1/2021,FT UNION UPPER,GAS,49037199S,ENDURANCE 1595-S32-29S NW1 CP,495.6286,1640.83,1510.0
2/1/2021,FT UNION UPPER,GAS,49037200S,ENDURANCE 1595-S32-29S NW1 CP,138.9876,1640.83,1510.0
2/1/2021,FT UNION UPPER,GAS,49037201S,ENDURANCE 1595-S32-29S NW1 CP,1470.809,1640.83,1510.0
2/2/2021,FT UNION UPPER,GAS,49037198E,ENDURANCE 1595-S32-29S NW1 CP,601.2072,1570.99,1432.0
2/2/2021,FT UNION UPPER,GAS,49037199S,ENDURANCE 1595-S32-29S NW1 CP,480.4149,1570.99,1432.0
2/2/2021,FT UNION UPPER,GAS,49037200S,ENDURANCE 1595-S32-29S NW1 CP,139.6621,1570.99,1432.0
2/2/2021,FT UNION UPPER,GAS,49037201S,ENDURANCE 1595-S32-29S NW1 CP,1395.3370000000002,1570.99,1432.0
2/3/2021,FT UNION UPPER,GAS,49037198E,ENDURANCE 1595-S32-29S NW1 CP,642.5363,1563.66,1424.0
2/3/2021,FT UNION UPPER,GAS,49037199S,ENDURANCE 1595-S32-29S NW1 CP,416.9577,1563.66,1424.0
2/3/2021,FT UNION UPPER,GAS,49037200S,ENDURANCE 1595-S32-29S NW1 CP,129.9621,1563.66,1424.0
2/3/2021,FT UNION UPPER,GAS,49037201S,ENDURANCE 1595-S32-29S NW1 CP,1392.37,1563.66,1424.0
2/4/2021,FT UNION UPPER,GAS,49037198E,ENDURANCE 1595-S32-29S NW1 CP,597.7196,1446.96,1317.0
2/4/2021,FT UNION UPPER,GAS,49037199S,ENDURANCE 1595-S32-29S NW1 CP,516.485,1446.96,1317.0
2/4/2021,FT UNION UPPER,GAS,49037200S,ENDURANCE 1595-S32-29S NW1 CP,129.04,1446.96,1317.0
2/4/2021,FT UNION UPPER,GAS,49037201S,ENDURANCE 1595-S32-29S NW1 CP,1280.56,1446.96,1317.0
2/5/2021,FT UNION UPPER,GAS,49037198E,ENDURANCE 1595-S32-29S NW1 CP,601.8287,1597.04,1468.0
2/5/2021,FT UNION UPPER,GAS,49037199S,ENDURANCE 1595-S32-29S NW1 CP,523.2236,1597.04,1468.0
2/5/2021,FT UNION UPPER,GAS,49037200S,ENDURANCE 1595-S32-29S NW1 CP,130.3688,1597.04,1468.0
2/5/2021,FT UNION UPPER,GAS,49037201S,ENDURANCE 1595-S32-29S NW1 CP,1417.151,1597.04,1468.0
2/6/2021,FT UNION UPPER,GAS,49037198E,ENDURANCE 1595-S32-29S NW1 CP,575.6822,1618.37,1488.0
2/6/2021,FT UNION UPPER,GAS,49037199S,ENDURANCE 1595-S32-29S NW1 CP,511.1261,1618.37,1488.0
2/6/2021,FT UNION UPPER,GAS,49037200S,ENDURANCE 1595-S32-29S NW1 CP,131.0104,1618.37,1488.0
2/6/2021,FT UNION UPPER,GAS,49037201S,ENDURANCE 1595-S32-29S NW1 CP,1443.4279999999999,1618.37,1488.0
2/7/2021,FT UNION UPPER,GAS,49037198E,ENDURANCE 1595-S32-29S NW1 CP,582.9108,1603.01,1472.0
2/7/2021,FT UNION UPPER,GAS,49037199S,ENDURANCE 1595-S32-29S NW1 CP,514.8307,1603.01,1472.0
2/7/2021,FT UNION UPPER,GAS,49037200S,ENDURANCE 1595-S32-29S NW1 CP,130.7941,1603.01,1472.0
2/7/2021,FT UNION UPPER,GAS,49037201S,ENDURANCE 1595-S32-29S NW1 CP,1429.0839999999998,1603.01,1472.0
2/8/2021,FT UNION UPPER,GAS,49037198E,ENDURANCE 1595-S32-29S NW1 CP,574.8893,1602.79,1472.0
2/8/2021,FT UNION UPPER,GAS,49037199S,ENDURANCE 1595-S32-29S NW1 CP,501.8065,1602.79,1472.0
2/8/2021,FT UNION UPPER,GAS,49037200S,ENDURANCE 1595-S32-29S NW1 CP,130.2059,1602.79,1472.0
2/8/2021,FT UNION UPPER,GAS,49037201S,ENDURANCE 1595-S32-29S NW1 CP,1405.244,1602.79,1472.0
2/9/2021,FT UNION UPPER,GAS,49037198E,ENDURANCE 1595-S32-29S NW1 CP,592.3931,1339.21,1209.0
2/9/2021,FT UNION UPPER,GAS,49037199S,ENDURANCE 1595-S32-29S NW1 CP,498.2349,1339.21,1209.0
2/9/2021,FT UNION UPPER,GAS,49037200S,ENDURANCE 1595-S32-29S NW1 CP,134.9503,1339.21,1209.0
2/9/2021,FT UNION UPPER,GAS,49037201S,ENDURANCE 1595-S32-29S NW1 CP,1161.637,1339.21,1209.0
2/10/2021,FT UNION UPPER,GAS,49037198E,ENDURANCE 1595-S32-29S NW1 CP,612.7366,1363.95,1229.0
2/10/2021,FT UNION UPPER,GAS,49037199S,ENDURANCE 1595-S32-29S NW1 CP,495.9584,1363.95,1229.0
2/10/2021,FT UNION UPPER,GAS,49037200S,ENDURANCE 1595-S32-29S NW1 CP,134.3734,1363.95,1229.0
2/10/2021,FT UNION UPPER,GAS,49037201S,ENDURANCE 1595-S32-29S NW1 CP,1176.399,1363.95,1229.0
2/11/2021,FT UNION UPPER,GAS,49037198E,ENDURANCE 1595-S32-29S NW1 CP,594.3447,1636.37,1502.0
2/11/2021,FT UNION UPPER,GAS,49037199S,ENDURANCE 1595-S32-29S NW1 CP,498.2971,1636.37,1502.0
2/11/2021,FT UNION UPPER,GAS,49037200S,ENDURANCE 1595-S32-29S NW1 CP,131.8292,1636.37,1502.0
2/11/2021,FT UNION UPPER,GAS,49037201S,ENDURANCE 1595-S32-29S NW1 CP,1467.8310000000001,1636.37,1502.0
2/12/2021,FT UNION UPPER,GAS,49037198E,ENDURANCE 1595-S32-29S NW1 CP,610.1862,1428.83,1297.0
2/12/2021,FT UNION UPPER,GAS,49037199S,ENDURANCE 1595-S32-29S NW1 CP,486.3023,1428.83,1297.0
2/12/2021,FT UNION UPPER,GAS,49037200S,ENDURANCE 1595-S32-29S NW1 CP,136.062,1428.83,1297.0
2/12/2021,FT UNION UPPER,GAS,49037201S,ENDURANCE 1595-S32-29S NW1 CP,1257.039,1428.83,1297.0
2/13/2021,FT UNION UPPER,GAS,49037198E,ENDURANCE 1595-S32-29S NW1 CP,606.0484,1611.06,1475.0
2/13/2021,FT UNION UPPER,GAS,49037199S,ENDURANCE 1595-S32-29S NW1 CP,491.849,1611.06,1475.0
2/13/2021,FT UNION UPPER,GAS,49037200S,ENDURANCE 1595-S32-29S NW1 CP,133.7999,1611.06,1475.0
2/13/2021,FT UNION UPPER,GAS,49037201S,ENDURANCE 1595-S32-29S NW1 CP,1429.72,1611.06,1475.0
2/14/2021,FT UNION UPPER,GAS,49037198E,ENDURANCE 1595-S32-29S NW1 CP,488.4743,1311.8,1178.0
2/14/2021,FT UNION UPPER,GAS,49037199S,ENDURANCE 1595-S32-29S NW1 CP,415.8006,1311.8,1178.0
2/14/2021,FT UNION UPPER,GAS,49037200S,ENDURANCE 1595-S32-29S NW1 CP,132.4258,1311.8,1178.0
2/14/2021,FT UNION UPPER,GAS,49037201S,ENDURANCE 1595-S32-29S NW1 CP,1092.983,1311.8,1178.0
2/15/2021,FT UNION UPPER,GAS,49037198E,ENDURANCE 1595-S32-29S NW1 CP,386.4901,574.43,442.0
2/15/2021,FT UNION UPPER,GAS,49037199S,ENDURANCE 1595-S32-29S NW1 CP,104.9223,574.43,442.0
2/15/2021,FT UNION UPPER,GAS,49037200S,ENDURANCE 1595-S32-29S NW1 CP,112.4564,574.43,442.0
2/15/2021,FT UNION UPPER,GAS,49037201S,ENDURANCE 1595-S32-29S NW1 CP,275.0634,574.43,442.0
2/16/2021,FT UNION UPPER,GAS,49037198E,ENDURANCE 1595-S32-29S NW1 CP,626.6134,727.46,615.0
2/16/2021,FT UNION UPPER,GAS,49037199S,ENDURANCE 1595-S32-29S NW1 CP,197.6123,727.46,615.0
2/16/2021,FT UNION UPPER,GAS,49037200S,ENDURANCE 1595-S32-29S NW1 CP,115.8532,727.46,615.0
2/16/2021,FT UNION UPPER,GAS,49037201S,ENDURANCE 1595-S32-29S NW1 CP,399.7449,727.46,615.0
2/17/2021,FT UNION UPPER,GAS,49037198E,ENDURANCE 1595-S32-29S NW1 CP,350.9097,525.85,410.0
2/17/2021,FT UNION UPPER,GAS,49037199S,ENDURANCE 1595-S32-29S NW1 CP,188.5082,525.85,410.0
2/17/2021,FT UNION UPPER,GAS,49037200S,ENDURANCE 1595-S32-29S NW1 CP,96.75372,525.85,410.0
2/17/2021,FT UNION UPPER,GAS,49037201S,ENDURANCE 1595-S32-29S NW1 CP,339.001,525.85,410.0
2/18/2021,FT UNION UPPER,GAS,49037198E,ENDURANCE 1595-S32-29S NW1 CP,183.2126,1011.75,915.0
2/18/2021,FT UNION UPPER,GAS,49037199S,ENDURANCE 1595-S32-29S NW1 CP,293.7261,1011.75,915.0
2/18/2021,FT UNION UPPER,GAS,49037200S,ENDURANCE 1595-S32-29S NW1 CP,101.37,1011.75,915.0
2/18/2021,FT UNION UPPER,GAS,49037201S,ENDURANCE 1595-S32-29S NW1 CP,879.8569,1011.75,915.0
2/19/2021,FT UNION UPPER,GAS,49037198E,ENDURANCE 1595-S32-29S NW1 CP,295.0281,1785.37,1684.0
2/19/2021,FT UNION UPPER,GAS,49037199S,ENDURANCE 1595-S32-29S NW1 CP,626.9865,1785.37,1684.0
2/19/2021,FT UNION UPPER,GAS,49037200S,ENDURANCE 1595-S32-29S NW1 CP,117.867,1785.37,1684.0
2/19/2021,FT UNION UPPER,GAS,49037201S,ENDURANCE 1595-S32-29S NW1 CP,1636.125,1785.37,1684.0
2/20/2021,FT UNION UPPER,GAS,49037198E,ENDURANCE 1595-S32-29S NW1 CP,361.2633,1778.87,1661.0
2/20/2021,FT UNION UPPER,GAS,49037199S,ENDURANCE 1595-S32-29S NW1 CP,635.3292,1778.87,1661.0
2/20/2021,FT UNION UPPER,GAS,49037200S,ENDURANCE 1595-S32-29S NW1 CP,128.5763,1778.87,1661.0
2/20/2021,FT UNION UPPER,GAS,49037201S,ENDURANCE 1595-S32-29S NW1 CP,1619.7679999999998,1778.87,1661.0
2/21/2021,FT UNION UPPER,GAS,49037198E,ENDURANCE 1595-S32-29S NW1 CP,678.2993,1836.58,1708.0
2/21/2021,FT UNION UPPER,GAS,49037199S,ENDURANCE 1595-S32-29S NW1 CP,519.934,1836.58,1708.0
2/21/2021,FT UNION UPPER,GAS,49037200S,ENDURANCE 1595-S32-29S NW1 CP,133.32,1836.58,1708.0
2/21/2021,FT UNION UPPER,GAS,49037201S,ENDURANCE 1595-S32-29S NW1 CP,1613.3829999999998,1836.58,1708.0
2/22/2021,FT UNION UPPER,GAS,49037198E,ENDURANCE 1595-S32-29S NW1 CP,695.6597,3002.32,2869.0
